Date,CL,EC,GC,KC,NG,S_,LH,SB,SI,TY,
20110328,1,1,1,1,0,0,0,0,1,0,202929.0
20110329,1,1,1,1,0,0,0,0,1,0,201970.0
20110330,1,1,1,1,0,0,0,0,1,0,206317.0
20110331,1,1,1,1,0,0,0,0,1,0,212252.0
20110401,1,1,1,1,0,0,0,0,1,0,211180.0
20110404,1,1,1,1,0,0,0,0,1,0,214111.0
20110405,1,1,1,1,0,0,0,0,1,0,223982.0
20110406,1,1,1,1,0,0,0,0,1,0,226292.0
20110407,1,1,1,1,0,0,0,0,1,0,231086.0
20110408,1,1,1,1,0,0,0,1,1,0,243190.0
20110411,1,1,1,1,0,0,0,1,1,0,239145.0
20110412,1,1,1,1,0,0,0,1,1,0,232273.0
20110413,1,1,1,1,0,0,0,1,1,0,237048.0
20110414,1,1,1,1,0,0,0,1,1,0,248436.0
20110415,1,1,1,1,0,0,0,1,1,0,257257.0
20110418,1,1,1,1,0,0,0,1,1,0,253655.0
20110419,1,1,1,1,0,0,0,1,1,0,263289.0
20110420,1,1,1,1,0,0,0,1,1,0,272687.0
20110421,1,1,1,1,0,0,0,1,1,0,280194.0
20110425,1,1,1,1,0,0,0,1,1,0,285743.0
20110426,1,1,1,1,0,0,0,1,1,0,277447.0
20110427,1,1,1,1,0,0,0,1,1,0,285586.0
20110428,1,1,1,1,0,0,1,1,1,1,297142.0
20110429,1,1,1,1,0,0,1,1,1,1,307520.0
20110502,1,1,1,1,0,0,1,1,1,1,297078.0
20110503,1,1,1,1,0,0,1,1,1,1,276701.0
20110504,1,1,1,1,0,0,1,1,1,1,253519.0
20110505,0,1,1,1,0,0,1,1,0,1,216129.0
20110506,0,1,1,1,0,0,1,1,0,1,215249.0
20110509,0,1,1,1,0,0,1,1,0,1,215894.0
20110510,0,1,1,1,0,0,1,1,0,1,214477.0
20110511,0,1,1,1,0,0,1,1,0,1,208366.0
20110512,0,1,1,0,0,0,1,1,0,1,207910.0
20110513,0,1,1,0,0,0,1,1,0,1,205157.0
20110516,0,0,1,0,0,0,1,1,0,1,204409.0
20110517,0,0,1,0,0,0,1,1,0,1,203248.0
20110518,0,0,1,0,0,0,1,1,0,1,204281.0
20110519,0,0,1,0,0,0,1,1,0,1,205303.0
20110520,0,0,1,0,0,0,1,1,0,1,206235.0
20110523,0,0,1,0,0,0,1,1,0,1,209171.0
20110524,0,0,1,0,0,0,1,1,0,1,210311.0
20110525,0,0,1,0,0,0,1,1,0,1,209556.0
20110526,0,0,1,0,0,0,1,1,0,1,209919.0
20110527,0,0,1,0,0,0,1,1,0,1,210602.0
20110531,0,0,1,0,1,0,1,1,0,1,210140.0
20110601,0,0,1,0,1,0,1,1,0,1,212210.0
20110602,0,0,1,0,1,0,1,1,0,1,211569.0
20110603,0,0,1,0,1,0,1,1,0,1,211587.0
20110606,0,0,1,0,1,0,1,1,0,1,213855.0
20110607,0,0,1,0,1,0,1,1,0,1,212146.0
20110608,0,0,1,0,1,0,1,0,0,1,211866.0
20110609,0,0,1,0,1,0,1,0,0,1,209423.0
20110610,0,0,1,0,1,0,1,0,0,1,209043.0
20110613,0,0,1,0,1,0,1,0,0,1,206581.0
20110614,0,0,1,0,1,0,1,0,0,1,205348.0
20110615,0,0,1,0,1,0,1,0,0,1,206435.0
20110616,0,0,1,0,1,0,1,0,0,1,205328.0
20110617,1,0,1,1,0,0,1,0,0,1,207246.0
20110620,1,0,1,1,0,0,1,0,0,1,208807.0
20110621,1,0,1,1,0,0,0,0,0,1,207882.0
20110622,1,0,1,1,0,0,0,0,0,1,207638.0
20110623,1,0,1,1,0,1,0,0,0,1,208051.0
20110624,1,0,1,1,0,1,0,0,0,1,205542.0
20110627,1,0,1,1,0,1,0,0,0,1,204632.0
20110628,1,0,1,1,0,1,0,1,0,1,198604.0
20110629,1,0,1,1,0,1,0,1,0,1,196309.0
20110630,1,0,1,1,0,1,0,1,0,1,193296.0
20110701,1,0,0,1,0,1,0,1,0,1,193291.0
20110705,1,0,0,1,0,1,0,1,0,1,189830.0
20110706,1,0,0,1,0,1,0,1,0,1,191143.0
20110707,1,0,0,1,0,1,0,1,0,1,189331.0
20110708,1,0,0,1,0,1,0,1,0,1,194559.0
20110711,1,0,0,1,0,0,0,1,0,1,197226.0
20110712,1,1,0,1,0,0,0,1,0,1,195870.0
20110713,1,1,1,1,0,0,0,1,0,1,191972.0
20110714,1,1,1,1,0,0,0,1,0,1,195199.0
20110715,1,1,1,1,0,0,0,1,0,1,195895.0
20110718,1,1,1,1,0,0,0,1,0,1,201107.0
20110719,1,1,1,1,0,0,0,1,0,1,200182.0
20110720,1,1,1,1,0,0,0,1,0,1,198057.0
20110721,1,0,1,1,0,0,0,1,0,1,196447.0
20110722,1,0,1,1,0,0,0,1,0,1,198891.0
20110725,1,0,1,1,0,0,0,1,0,1,199231.0
20110726,1,0,1,1,0,0,0,1,0,1,199163.0
20110727,1,0,1,1,0,0,0,1,0,1,202505.0
20110728,1,0,1,1,0,0,0,1,0,1,202162.0
20110729,1,0,1,1,0,0,0,1,0,1,206128.0
20110801,1,0,1,1,0,0,0,1,0,1,204826.0
20110802,1,0,1,1,0,0,0,1,0,1,207417.0
20110803,1,0,1,1,0,0,0,1,0,1,211512.0
20110804,1,0,1,1,1,0,0,1,0,1,220106.0
20110805,1,0,1,1,1,0,0,1,0,1,217097.0
20110808,1,0,1,1,1,0,0,1,0,1,231196.0
20110809,1,0,1,1,1,1,0,1,0,1,237523.0
20110810,1,0,1,1,1,1,0,1,0,1,238228.0
20110811,1,0,1,1,1,1,0,1,0,1,227090.0
20110812,1,0,1,1,1,1,0,1,0,1,227332.0
20110815,1,0,1,1,1,1,0,1,0,1,223110.0
20110816,1,0,1,1,1,1,0,1,0,1,227090.0
20110817,1,0,1,0,1,0,0,1,0,1,224354.0
20110818,1,0,1,0,1,0,0,1,0,1,232792.0
20110819,1,0,1,0,1,0,0,1,0,1,237508.0
20110822,1,0,1,0,1,0,0,1,1,1,237825.0
20110823,1,0,1,0,1,0,0,1,1,1,227303.0
20110824,1,0,1,0,1,0,0,1,1,1,200781.0
20110825,1,0,1,0,1,0,0,1,1,1,208880.0
20110826,1,0,1,0,1,1,0,1,1,1,214631.0
20110829,1,0,1,0,1,1,0,1,1,1,211194.0
20110830,1,0,1,0,1,1,0,1,1,1,217724.0
20110831,1,0,1,0,1,1,0,1,1,1,217775.0
20110901,1,0,1,1,1,1,0,1,1,1,215642.0
20110902,1,0,1,1,1,1,0,1,1,1,232598.0
20110906,1,1,1,1,1,1,0,1,1,1,221138.0
20110907,1,1,1,1,1,1,0,1,1,1,210790.0
20110908,1,1,1,1,1,1,0,1,1,1,222136.0
20110909,1,1,1,1,1,1,0,1,1,1,219199.0
20110912,1,1,1,1,1,1,0,1,1,1,207061.0
20110913,1,1,1,1,1,1,0,1,1,1,207984.0
20110914,1,1,1,1,1,1,0,1,1,1,202537.0
20110915,1,1,1,0,1,0,0,1,1,1,189826.0
20110916,1,1,1,0,1,0,0,1,1,1,200946.0
20110919,1,1,1,0,1,0,0,0,1,1,193653.0
20110920,1,1,1,0,1,0,0,0,1,1,200415.0
20110921,1,1,1,0,1,0,0,0,1,1,204099.0
20110922,1,1,1,0,1,1,0,0,0,1,198364.0
20110923,1,1,0,1,1,1,0,0,1,1,210423.0
20110926,1,1,0,1,1,1,0,0,1,1,207398.0
20110927,1,1,0,1,1,1,0,0,1,1,190057.0
20110928,1,1,0,1,1,1,0,0,1,1,206757.0
20110929,1,1,0,1,1,1,0,0,1,1,205463.0
20110930,1,1,0,1,1,1,1,0,1,1,216774.0
20111003,1,1,0,1,1,1,1,0,1,1,220298.0
20111004,1,1,0,1,1,1,1,0,1,1,226272.0
20111005,1,1,0,1,1,1,1,0,1,1,218107.0
20111006,1,1,0,1,1,1,1,0,1,1,203041.0
20111007,1,1,0,1,1,1,1,0,1,1,212820.0
20111010,1,1,0,1,1,1,1,0,1,1,197792.0
20111011,1,1,0,1,1,1,1,0,1,1,195002.0
20111012,1,1,0,1,1,1,1,0,1,1,188471.0
20111013,1,1,0,1,1,1,1,0,1,1,191847.0
20111014,1,1,0,1,1,1,1,0,1,1,182984.0
20111017,1,1,0,1,1,1,1,0,1,1,190777.0
20111018,1,1,0,1,1,1,1,0,1,1,191388.0
20111019,0,1,0,1,1,1,1,0,1,1,192195.0
20111020,0,1,0,1,1,1,1,0,1,1,197942.0
20111021,0,1,0,1,1,1,1,0,1,1,187703.0
20111024,0,1,0,1,1,1,1,0,1,1,181087.0
20111025,0,1,0,1,1,1,1,0,1,1,179554.0
20111026,0,1,0,1,1,1,1,0,1,1,180351.0
20111027,0,0,0,1,1,1,1,0,1,0,167669.0
20111028,0,0,0,1,1,1,1,0,1,0,165903.0
20111031,0,0,0,1,1,1,1,0,1,0,174296.0
20111101,0,0,0,1,1,1,1,0,1,0,185946.0
20111102,0,0,0,1,1,1,1,0,1,0,179792.0
20111103,0,0,0,1,1,1,1,0,1,0,174342.0
20111104,0,0,0,1,1,1,1,0,1,0,175499.0
20111107,0,0,0,1,1,1,1,0,1,0,172072.0
20111108,0,0,0,1,1,1,1,0,1,0,170909.0
20111109,0,0,0,1,1,1,0,0,1,0,176409.0
20111110,0,0,0,1,1,1,0,0,1,0,178689.0
20111111,0,0,0,1,1,1,0,0,1,0,174597.0
20111114,1,0,0,1,1,1,0,0,1,0,178781.0
20111115,1,0,0,1,1,1,0,0,1,0,174084.0
20111116,1,0,0,1,1,1,0,0,1,0,183068.0
