Date,EC,JY,BP,TY,FV,US,ES,NQ,EM,CL,NG,HO,GC,HG,SI,C_,S_,W_,SB,KC,CT,
20001103,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,1,1,0,-301780.0
20001106,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,1,1,0,-311667.0
20001107,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,1,1,0,-291048.0
20001108,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,-292852.0
20001109,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,-293424.0
20001110,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,-266373.0
20001113,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,-245145.0
20001114,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,-253613.0
20001115,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,-249254.0
20001116,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,1,1,-235523.0
20001117,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,1,1,-225891.0
20001120,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,1,1,-219638.0
20001121,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1,-204626.0
20001122,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1,-196464.0
20001124,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1,-198798.0
20001127,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1,-238123.0
20001128,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1,-240140.0
20001129,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1,-194398.0
20001130,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1,-262317.0
20001201,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1,-250937.0
20001204,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1,-281217.0
20001205,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1,-282520.0
20001206,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1,-292508.0
20001207,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1,-277835.0
20001208,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1,-240544.0
20001211,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1,-241610.0
20001212,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,-253417.0
20001213,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,1,1,-237096.0
20001214,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,1,1,-223231.0
20001215,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,1,1,-191270.0
20001218,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,-189844.0
20001219,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,-193044.0
20001220,0,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,0,1,1,-216334.0
