Date,EC,JY,BP,TY,FV,US,ES,NQ,EM,CL,NG,HO,GC,HG,SI,C_,S_,W_,SB,KC,CT,
20000920,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,-261973.0
20000921,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,-207444.0
20000922,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,-231252.0
20000925,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,-213043.0
20000926,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,-244559.0
20000927,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,-247326.0
20000928,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,-258557.0
20000929,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,-255407.0
20001002,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,-303261.0
20001003,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,-290638.0
20001004,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,-302883.0
20001005,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,-273946.0
20001006,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,-283423.0
20001009,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,-303872.0
20001010,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,-275918.0
20001011,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,-279977.0
20001012,1,0,1,1,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,1,-321618.0
20001013,1,0,0,1,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,1,-305777.0
20001016,1,0,0,1,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,-308007.0
20001017,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,1,1,1,0,0,0,-348265.0
20001018,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,1,1,1,0,0,0,-347604.0
20001019,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,1,1,1,0,0,0,-359945.0
20001020,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,1,1,1,0,0,0,-360425.0
20001023,1,0,0,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,-347376.0
20001024,1,0,0,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,-354017.0
20001025,1,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,-333043.0
20001026,1,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,-317450.0
20001027,1,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,-328776.0
20001030,1,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,-323004.0
20001031,1,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,-334856.0
20001101,1,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,-344492.0
20001102,1,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,-314149.0
20001103,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,-332712.0
20001106,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,-342551.0
20001107,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,-322051.0
20001108,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,-323875.0
20001109,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,-325361.0
20001110,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,-299284.0
20001113,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,-286474.0
20001114,1,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1,1,0,1,1,0,-310465.0
20001115,1,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1,0,0,1,1,0,-304682.0
20001116,1,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1,0,0,1,1,0,-279003.0
20001117,1,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1,0,0,1,1,0,-278671.0
20001120,1,1,0,0,1,0,1,1,0,0,1,0,1,1,1,1,0,0,1,1,0,-273875.0
20001121,1,1,0,0,1,0,1,1,0,0,1,0,1,1,1,1,0,0,1,1,0,-265730.0
20001122,1,1,0,0,1,1,1,1,0,0,1,0,1,1,1,1,0,0,1,1,0,-242594.0
20001124,1,1,0,0,1,1,1,1,0,0,1,0,1,1,1,1,0,0,1,1,0,-245377.0
20001127,1,1,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1,-338264.0
20001128,1,1,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1,-362047.0
20001129,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1,-316930.0
20001130,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1,-366437.0
20001201,0,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,1,1,-382286.0
20001204,0,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,0,1,0,1,1,-419928.0
20001205,0,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,0,1,1,-437215.0
20001206,0,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,0,1,1,-464111.0
20001207,0,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,0,1,1,-448072.0
20001208,0,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,0,1,1,-406506.0
20001211,0,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,0,1,1,-410992.0
20001212,0,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,0,1,1,-421840.0
20001213,0,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,0,1,1,-403142.0
20001214,0,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,-386378.0
20001215,0,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,-357377.0
20001218,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,-364451.0
20001219,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,-355759.0
20001220,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,-345997.0
20001221,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,-341722.0
20001222,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,-353660.0
20001226,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,-359858.0
20001227,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,-345859.0
20001228,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,-339750.0
20001229,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,-327918.0
20010102,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,-309458.0
20010103,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,-339467.0
20010104,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,-327594.0
20010105,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,-359270.0
20010108,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,-360494.0
20010109,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,-350997.0
20010110,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,-362292.0
20010111,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,-386749.0
20010112,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,-452177.0
