EC,JY,BP,TY,FV,US,ES,NQ,EM,CL,NG,HO,GC,HG,SI,C_,S_,W_,SB,KC,CT,
20080930,20562.5,-5262.5,-112.5,-16256.25,892.19,-32975.0,-5000.0,29945.0,-109000.0,27840.0,-28050.0,43275.0,7980.0,2964900.0,-107150.0,18975.0,540.5,-9250.0,5711.2,-37043.75,-5335.0,
20081031,37975.0,2762.5,10725.0,-19290.62,115.62,-33681.25,5012.5,35090.0,47300.0,60670.0,-21500.0,77316.0,9160.0,5589900.0,1165350.0,23275.0,1084.5,-2062.5,4535.2,-32487.5,1145.0,
20081128,38487.5,6825.0,15318.75,-16728.12,1678.12,-29056.25,8612.5,38110.0,95000.0,74050.0,-18770.0,92314.2,-1240.0,6038650.0,915350.0,25062.5,1119.5,-3312.5,3835.6,-33650.0,-665.0,
20081231,26350.0,13875.0,20406.25,-11946.88,4021.87,-18493.75,8375.0,37580.0,104400.0,83880.0,-9890.0,104284.2,-1240.0,6637400.0,355300.0,23000.0,1084.5,-5262.5,3835.6,-32131.25,-1220.0,
20090130,26350.0,15237.5,21118.75,-15025.0,3139.06,-29837.5,12250.0,38245.0,181600.0,86800.0,2160.0,104624.4,-1240.0,6491150.0,625300.0,22087.5,852.0,-5262.5,3678.8,-35106.25,-1835.0,
20090227,26350.0,9375.0,21868.75,-16121.88,2409.37,-29887.5,16662.5,37050.0,271900.0,83720.0,4350.0,111617.4,310.0,6112350.0,897800.0,22087.5,852.0,-5262.5,4866.0,-37687.5,-1835.0,
20090331,26350.0,9212.5,20306.25,-16121.88,2409.37,-29887.5,11987.5,34885.0,220900.0,78840.0,8570.0,106485.4,-1440.0,6378600.0,835300.0,22087.5,852.0,-5262.5,3678.8,-37687.5,-1835.0,
20090430,26350.0,8800.0,20306.25,-16121.88,2409.37,-29887.5,11987.5,36680.0,181550.0,80300.0,12600.0,106485.4,-6710.0,6886100.0,397750.0,22087.5,827.0,-5262.5,3953.6,-37687.5,-660.0,
20090529,31000.0,4275.0,26662.5,-13965.62,2846.87,-27543.75,11837.5,37520.0,181550.0,95490.0,2880.0,108484.6,-6710.0,7261100.0,842750.0,22900.0,954.0,-2925.0,5320.0,-32775.0,650.0,
20090630,29862.5,4275.0,28693.75,-13231.25,3596.87,-28246.88,11712.5,38335.0,181550.0,99070.0,2880.0,113108.8,-12760.0,7447350.0,-162250.0,21000.0,740.5,-7075.0,7862.4,-39931.25,-2630.0,
