Date,EC,JY,BP,TY,FV,US,ES,NQ,EM,CL,NG,HO,GC,HG,SI,C_,S_,W_,SB,KC,CT,
20000503,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,446240.0
20000504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,446232.0
20000505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,446300.0
20000508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,446143.0
20000509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,446199.0
20000510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,446199.0
20000511,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,443904.0
20000512,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,443452.0
20000515,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,441223.0
20000516,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,439734.0
